newid,newtime,dgsvi,dlnprice,vol,dunc
Nickel,2016/11/4,7.82,0.2872314,0.9610813,28.02518
Nickel,2016/11/11,-2.799999,6.924805,3.406839,-7.997089
Nickel,2016/11/18,3.919998,-3.310242,1.723671,7.572663
Nickel,2016/11/25,-5.040001,6.384705,2.285624,-12.24075
Nickel,2016/12/2,1.400002,-0.9124756,2.774346,-3.583175
Nickel,2016/12/9,-18.2,0.1308594,2.421211,5.470598
Nickel,2016/12/16,-1.4,-2.65033,0.997266,-10.85849
Nickel,2016/12/23,-5.599999,-7.046448,1.409752,5.714262
Nickel,2016/12/30,-1.400001,-3.81842,1.346171,-4.740179
Nickel,2017/1/6,12.69,2.220703,1.619544,1.393247
Nickel,2017/1/13,5.549999,1.981201,2.598243,10.62892
Nickel,2017/1/20,2.59,-7.447632,1.084145,-4.866374
Nickel,2017/1/27,-1.48,-2.346924,1.620112,-4.166424
Nickel,2017/2/3,2.17,7.61792,1.873689,-1.236379
Nickel,2017/2/10,2.199999,4.16626,2.311038,1.078868
Nickel,2017/2/17,-2.639999,3.593201,0.6730316,-6.996298
Nickel,2017/2/24,-1.76,-1.734375,2.180624,10.95925
Nickel,2017/3/3,4.610003,1.189941,1.739487,2.750158
Nickel,2017/3/10,3.179996,-10.42041,2.289449,-2.987254
Nickel,2017/3/17,-1.59,3.622314,1.169436,-17.41993
Nickel,2017/3/24,3.710003,-3.875305,0.7722184,2.235472
Nickel,2017/3/31,-0.5300026,1.558228,1.411646,2.247876
Nickel,2017/4/7,-10.31,1.534302,2.204263,14.0923
Nickel,2017/4/14,-6.110001,-4.315796,1.499048,-1.938432
Nickel,2017/4/21,10.34,-4.242615,2.350457,-11.11457
Nickel,2017/4/28,-1.41,1.117371,1.086584,-11.71781
Nickel,2017/5/5,-2.16,-3.335449,1.932883,0.2894163
Nickel,2017/5/12,1.83,1.896545,1.163484,0.8053541
Nickel,2017/5/19,1.219999,0.4819336,1.370768,-10.52423
Nickel,2017/5/26,-6.1,-3.037109,1.251984,-0.2937853
Nickel,2017/6/2,25.6,-1.833862,1.105873,3.739065
Nickel,2017/6/9,-20.5,0.7264404,0.9979606,5.237717
Nickel,2017/6/16,-8,-0.4464111,1.510908,4.810005
Nickel,2017/6/23,-2,1.553833,1.53657,-2.935731
Nickel,2017/6/30,-4,3.357117,1.217302,-2.852535
Nickel,2017/7/7,4,-5.134949,0.9652497,3.03266
Nickel,2017/7/14,0.5200005,7.085999,1.465383,11.57439
Nickel,2017/7/21,-2.08,-0.5761108,1.40839,3.456545
Nickel,2017/7/28,1.559999,6.899292,1.037577,-11.74247
Nickel,2017/8/4,1.379999,0.4890137,0.7935844,6.575733
Nickel,2017/8/11,-1.439999,3.922058,2.156317,21.53464
Nickel,2017/8/18,0.7199993,2.957703,2.442019,-2.657115
Nickel,2017/8/25,5.040001,4.496643,1.988155,-10.54133
Nickel,2017/9/1,1.019999,4.677734,1.397282,-3.354377
Nickel,2017/9/8,7.820002,-3.767639,2.501089,24.93563
Nickel,2017/9/15,-5.980001,-4.409912,2.918217,2.592534
Nickel,2017/9/22,0.9200001,-6.231628,3.172112,8.851785
Nickel,2017/9/29,3.220001,0.7647705,1.770876,-26.55604
Nickel,2017/10/6,-4.75,0.947876,1.291925,-0.7761121
Nickel,2017/10/13,0.4499989,9.541748,1.410566,-13.85405
Nickel,2017/10/20,4.949999,0.5125732,1.098719,-7.876456
Nickel,2017/10/27,-1.799999,-1.32959,1.256002,21.51822
Nickel,2017/11/3,0.2200012,9.428894,2.638207,10.27458
Nickel,2017/11/10,9.540001,-4.953674,1.903362,8.873093
Nickel,2017/11/17,-2.120003,-4.518433,3.63553,-8.499599
Nickel,2017/11/24,3.18,3.897156,0.7227313,-2.084094
Nickel,2017/12/1,-18.07,-6.390198,2.691238,4.477495
Nickel,2017/12/8,0.6800003,-3.057739,2.563879,-8.175474
Nickel,2017/12/15,-2.379999,5.593994,2.074839,-6.703901
Nickel,2017/12/22,-11.9,4.640198,1.294886,-17.44664
Nickel,2017/12/29,6.8,5.063354,1.534371,7.862449
Nickel,2018/1/5,6.18,-1.858826,1.38841,-3.237122
Nickel,2018/1/12,4.940001,1.584167,1.687117,1.396233
Nickel,2018/1/19,3.039999,-0.0393066,1.775314,7.044691
Nickel,2018/1/26,-5.700001,7.056396,2.317096,9.384584
Nickel,2018/2/2,-2.059999,-1.587646,3.194433,10.04032
Nickel,2018/2/9,4.5,-3.5224,1.873063,-18.72351
Nickel,2018/2/16,-2.25,7.068787,2.399926,0.7140934
Nickel,2018/2/23,0.8999996,-1.119751,1.474078,-14.36152
Nickel,2018/3/2,11.79,-2.315002,1.287089,2.006733
Nickel,2018/3/9,-1.080002,3.002747,2.581553,13.69722
Nickel,2018/3/16,-1.619999,-1.710022,1.187666,-20.99439
Nickel,2018/3/23,1.619999,-5.081055,0.9347796,3.808409
Nickel,2018/3/30,-12.42,2.666809,0.579729,-6.393313
Nickel,2018/4/6,9.329998,-0.2258301,1.502702,-0.9142041
Nickel,2018/4/13,-3.569998,4.925659,1.193907,17.48632
Nickel,2018/4/20,1.530001,6.188965,3.774911,19.03957
Nickel,2018/4/27,1.02,-6.58429,2.135467,-9.571218
Nickel,2018/5/4,-4.550001,1.003235,1.859846,-9.657103
Nickel,2018/5/11,2.75,0.2136841,0.8298628,-2.636325
Nickel,2018/5/18,-1.65,4.826477,1.345663,-8.954662
Nickel,2018/5/25,3.849998,0.203186,1.124439,-3.139746
Nickel,2018/6/1,-8.759998,4.401062,0.6295981,5.850667
Nickel,2018/6/8,-1.85,-0.1620483,1.05367,1.893562
Nickel,2018/6/15,-5.18,-1.535706,1.805382,5.496865
Nickel,2018/6/22,-4.440001,0.5254517,1.905957,-4.233146
Nickel,2018/6/29,-0.3699999,-2.420166,1.810822,-8.78613
Nickel,2018/7/6,-1.059999,-6.623962,1.127571,6.997645
Nickel,2018/7/13,2.9,0.2148438,1.947554,-5.223865
Nickel,2018/7/20,2.320001,-3.236023,1.698989,-6.833515
Nickel,2018/7/27,4.059999,2.409729,0.8897993,2.045688
Nickel,2018/8/3,8.09,-2.262024,2.063179,8.970529
Nickel,2018/8/10,-5.32,1.973022,1.152378,-0.9392083
Nickel,2018/8/17,-2.66,-2.490967,3.045971,-0.5496502
Nickel,2018/8/24,8.359999,-0.4833374,1.112623,-1.747596
Nickel,2018/8/31,-0.7600002,-4.692871,2.082531,16.27196
Nickel,2018/9/7,-3.869999,-3.538391,1.061662,-11.95387
Nickel,2018/9/14,1.639999,2.399109,1.673736,9.286201
Nickel,2018/9/21,-1.23,4.594543,2.895971,13.83954
Nickel,2018/9/28,2.049999,-5.03009,1.154113,-15.53007
Nickel,2018/10/5,-1.99,0.1586304,1.630195,-2.042407
Nickel,2018/10/12,4.9,0.2769165,2.13921,-9.571868
Nickel,2018/10/19,2.940001,-1.633179,0.920383,-5.117184
Nickel,2018/10/26,-4.41,-4.518188,1.008129,6.132704
Nickel,2018/11/2,3.950001,0.25177,1.882559,-8.849657
Nickel,2018/11/9,6.889999,-3.932129,1.288071,-2.065343
Nickel,2018/11/16,0.5299988,-0.9636841,0.6116484,1.360556
Nickel,2018/11/23,-4.239998,-3.996033,0.4634957,-0.9617418
Nickel,2018/11/30,0,2.577576,1.309311,8.386207
Nickel,2018/12/7,-13.29,-2.623352,1.726123,-0.0599682
Nickel,2018/12/14,-4.549999,1.546143,1.155244,2.099699
Nickel,2018/12/21,-2.800001,-1.867493,0.9063932,-19.16733
Nickel,2018/12/28,-4.9,-1.342285,0.5238134,-0.2598822
Nickel,2019/1/4,6.15,3.480164,1.143642,6.013265
Nickel,2019/1/11,7.4,3.101746,0.7244771,9.436589
Nickel,2019/1/18,1.110001,3.093018,1.454125,1.354378
Nickel,2019/1/25,-0.7399998,1.219299,1.336434,1.127994
Nickel,2019/2/1,-3.35,5.646118,1.393056,19.83034
Nickel,2019/2/8,-1.959999,-0.7133789,2.986983,-2.129352
Nickel,2019/2/15,1.469999,-1.361694,1.211628,-21.59838
Nickel,2019/2/22,6.860001,4.648315,0.9447371,-6.003127
Nickel,2019/3/1,2.199999,1.565857,0.5683846,10.61234
Nickel,2019/3/8,-3.99,-0.7989502,2.058839,3.611636
Nickel,2019/3/15,25.65,-1.229858,1.663387,-10.94529
Nickel,2019/3/22,-15.96,0.5014648,1.064587,-3.632098
Nickel,2019/3/29,2.279999,-0.0846558,0.9017925,-7.774335
Nickel,2019/4/5,-2.939999,0.6677856,1.11506,1.116598
Nickel,2019/4/12,-0.5100021,-0.3755493,1.043785,-1.98471
Nickel,2019/4/19,-9.179998,-2.724548,0.6824398,5.749777
Nickel,2019/4/26,10.71,-1.976501,1.155821,-2.480543
Nickel,2019/5/3,1.700001,-1.991699,0.792308,-2.724624
Nickel,2019/5/10,0,-2.141113,1.05625,0.920704
Nickel,2019/5/17,7.48,0.7687378,1.409238,4.540277
Nickel,2019/5/24,1.360001,2.80719,1.912946,16.65123
Nickel,2019/5/31,-10.2,-2.773865,1.110858,-9.318847
Nickel,2019/6/7,-2.540001,-3.385315,0.3020901,-5.604303
Nickel,2019/6/14,-2,2.103943,0.9352513,-1.852015
Nickel,2019/6/21,-2,1.886963,1.545249,7.582083
Nickel,2019/6/28,-0.5,4.843567,0.8087162,9.128446
Nickel,2019/7/5,-5.690001,-1.66864,2.04964,5.961859
Nickel,2019/7/12,0,7.633728,1.093254,17.29494
Nickel,2019/7/19,1.85,8.942139,1.605154,12.19301
Nickel,2019/7/26,4.440001,-4.371155,2.441375,-5.838919
Nickel,2019/8/2,1.139999,2.451965,1.027342,8.965611
Nickel,2019/8/9,2.65,7.336609,3.602721,8.50665
Nickel,2019/8/16,0.5299988,4.095093,0.8272259,-28.3464
Nickel,2019/8/23,6.360001,-3.390198,0.7125907,-3.613454
Nickel,2019/8/30,-6.889999,9.541748,3.412592,41.1153
Nickel,2019/9/6,-6.33,-1.208435,1.558991,-36.64039
Nickel,2019/9/13,-1.32,0.3668823,1.391213,-6.63343
Nickel,2019/9/20,9.24,-1.675903,1.614215,-19.04436
Nickel,2019/9/27,12.54,-1.442627,0.941267,-8.136302
Nickel,2019/10/4,-7.049999,3.343628,0.9224838,8.9257
Nickel,2019/10/11,-3.990002,-1.358215,1.055845,29.01787
Nickel,2019/10/18,0,-7.819275,3.206466,-13.05479
Nickel,2019/10/25,1.709999,3.302856,1.382505,-20.40952
Nickel,2019/11/1,-1.649998,0,0.9066743,-0.1483083
Nickel,2019/11/8,7.540001,-3.549622,0.9565801,7.120699
Nickel,2019/11/15,-8.120003,-7.801147,1.625805,3.978997
Nickel,2019/11/22,8.700001,-2.296631,1.394788,0.6300986
Nickel,2019/11/29,-1.740002,-6.821228,1.368092,7.913953
Nickel,2019/12/6,-11.87,-1.436768,1.824664,-6.636131
Nickel,2019/12/13,1.350002,5.029114,1.604874,-5.023843
Nickel,2019/12/20,-14.4,2.474426,1.792066,0.6726265
Nickel,2019/12/27,-1.35,-2.192566,0.5792335,-4.010093
Nickel,2020/1/3,8.790001,-3.254333,2.143257,15.07475
Nickel,2020/1/10,13.78,3.113525,0.2545493,-12.14161
Nickel,2020/1/17,-0.5300026,-1.992981,2.666827,5.176455
Nickel,2020/1/24,-4.239998,-7.151184,1.64895,-8.537644
Nickel,2020/1/31,-3.18,-0.7752075,1.626904,-2.981013
Nickel,2020/2/7,2.360001,-0.6245117,1.845711,2.495396
Nickel,2020/2/14,5.129997,1.900391,1.522066,10.52496
Nickel,2020/2/21,-3.419998,-3.797668,1.168718,-2.062529
Nickel,2020/2/28,1.709999,-2.219177,0.9006049,11.30106
Nickel,2020/3/6,-5.09,4.663086,1.827234,24.02245
Nickel,2020/3/13,-6.119999,-4.134094,3.290572,34.60791
Nickel,2020/3/20,37.4,-9.308105,1.340852,-26.73458
Nickel,2020/3/27,-13.6,1.151489,2.415019,-29.79699
Nickel,2020/4/3,-5.84,-1.026794,1.269008,-14.5184
Nickel,2020/4/10,-17.4,3.780273,0.7109778,4.604894
Nickel,2020/4/17,12,3.120789,1.402487,41.1153
Nickel,2020/4/24,3,1.679871,2.504054,7.751858
Nickel,2020/5/1,-4.280003,-2.404968,0.9874009,-13.7339
Nickel,2020/5/8,11.6,3.088562,1.437889,-20.00412
Nickel,2020/5/15,2.899998,-3.928589,0.846172,-1.668519
Nickel,2020/5/22,-10.44,3.277649,2.862144,-18.16815
Nickel,2020/5/29,2.900002,0.6022339,1.16222,-12.44592
Nickel,2020/6/5,14.92,5.270874,1.312761,-0.4658341
Nickel,2020/6/12,-28.91,-2.541504,1.448152,-7.130623
Nickel,2020/6/19,-4.130001,0.8178101,1.362693,4.994762
Nickel,2020/6/26,-7.669998,-0.6678467,1.376244,5.642611
Nickel,2020/7/3,6.91,2.429993,0.3829204,-2.476603
Nickel,2020/7/10,0.5999985,3.915833,1.724884,5.004626
Nickel,2020/7/17,-2.699999,-2.206909,1.1832,7.484984
Nickel,2020/7/24,0.6000004,3.244812,2.454343,5.541724
Nickel,2020/7/31,-2.400002,0.9474487,1.006361,-12.78333
Nickel,2020/8/7,1.800001,-0.7060547,3.115267,17.32439
Nickel,2020/8/14,0.3500004,4.827148,2.171857,-18.9221
Nickel,2020/8/21,4.549999,2.237061,0.7656575,-13.74911
Nickel,2020/8/28,-1.75,4.498718,0.5977224,2.670693
Nickel,2020/9/4,-5.57,-0.482666,2.223563,11.68167
Nickel,2020/9/11,4.699999,-1.309814,1.373919,-10.22534
Nickel,2020/9/18,-1.879999,-1.266785,0.9599799,-1.953238
Nickel,2020/9/25,6.58,-4.389038,1.147477,-5.986881
Nickel,2020/10/2,5.67,1.073853,1.068492,2.739412
Nickel,2020/10/9,-2.75,5.419861,1.714447,6.836396
Nickel,2020/10/16,10.45,2.792236,1.187391,-4.051757
Nickel,2020/10/23,-1.100002,0.3826294,1.220216,0.2155364
Nickel,2020/10/30,-4.949997,-3.602844,1.489218,7.619601
Nickel,2020/11/6,8.199997,1.350037,1.119157,1.513845
Nickel,2020/11/13,4.560001,3.391907,1.144646,-5.27646
Nickel,2020/11/20,-3.419998,1.616638,1.02254,3.595239
Nickel,2020/11/27,0.5699997,1.864685,1.505008,7.856047
Nickel,2020/12/4,-12.55,-0.3408813,2.216134,4.152531
Nickel,2020/12/11,-1.32,5.256104,2.048075,-0.0757456
Nickel,2020/12/18,-8.359999,1.150513,1.015494,-4.715711
Nickel,2020/12/25,-12.32,-2.848511,2.103822,-3.2884
Nickel,2021/1/1,-2.5,-2.261597,0.4759723,8.742773
Nickel,2021/1/8,25.38,6.151306,2.571812,-4.017735
Nickel,2021/1/15,3.240002,1.906189,2.966843,-12.74711
Nickel,2021/1/22,3.779999,1.444519,0.6693226,-5.337363
Nickel,2021/1/29,-3.240002,-3.214966,0.3491886,-0.568676
Nickel,2021/2/5,-8.099998,1.892578,1.196398,-3.394014
Nickel,2021/2/12,0.5799999,2.951172,0.8314991,3.454626
Nickel,2021/2/19,14.5,5.342346,1.101385,14.19101
Nickel,2021/2/26,-2.900002,-5.299255,2.014303,23.63384
Nickel,2021/3/5,-0.7200012,-10.42041,4.479884,19.29516
Nickel,2021/3/12,-4.829998,-2.540405,1.105201,-46.77866
Nickel,2021/3/19,4.139999,1.770325,1.002655,-9.353161
Nickel,2021/3/26,0.6899986,0.5506592,1.312581,-9.427849
Nickel,2021/4/2,-16.12,-1.073547,1.123942,-1.780432
Nickel,2021/4/9,13.02,2.521301,1.736086,9.355638
Nickel,2021/4/16,-5.580002,-1.606567,1.611979,5.650687
Nickel,2021/4/23,15.5,0.1953735,1.446781,7.965291
Nickel,2021/4/30,-4.959999,7.511841,1.462153,5.528003
Nickel,2021/5/7,-3.239998,2.282227,0.5677325,-11.18453
Nickel,2021/5/14,-6.600002,-3.020508,1.718532,-4.644519
Nickel,2021/5/21,8.400002,-4.386902,2.201715,6.217271
Nickel,2021/5/28,14.4,7.578735,1.412398,-2.951521
Nickel,2021/6/4,-6.899998,-0.5147705,1.05592,-7.160747
Nickel,2021/6/11,-6.5,1.142151,0.7462468,12.55174
Nickel,2021/6/18,-13,-6.067261,2.179501,3.346342
Nickel,2021/6/25,-3.25,7.678162,0.5135671,-0.8796155
Nickel,2021/7/2,1.65,-0.9819336,1.007832,-4.551721
Nickel,2021/7/9,-2.960001,2.184021,1.765997,-1.547962
Nickel,2021/7/16,4.810001,1.708252,1.059607,0.3864884
Nickel,2021/7/23,-9.990002,1.571228,2.269156,-2.24719
Nickel,2021/7/30,6.660002,0.9249268,1.69704,-13.82068
Nickel,2021/8/6,-12.78,-1.743896,0.9488109,2.363807
Nickel,2021/8/13,10.03,2.274353,2.190816,1.740715
Nickel,2021/8/20,-4.720001,-6.261353,1.163786,-0.5784988
Nickel,2021/8/27,-2.949999,2.924866,1.639576,9.638426
Nickel,2021/9/3,25.98,4.010864,1.495142,8.860665
Nickel,2021/9/10,-5.720001,3.001648,1.328516,6.735426
Nickel,2021/9/17,0,-5.203674,2.21385,-7.606328
Nickel,2021/9/24,5.720001,0.1496582,1.466636,3.822708
Nickel,2021/10/1,-21.67,-7.58429,1.052922,2.647007
Nickel,2021/10/8,-1.42,6.724365,2.207547,7.443392
Nickel,2021/10/15,4.26,4.072876,1.944912,3.376532
Nickel,2021/10/22,12.78,-1.413574,3.39027,2.062029
Nickel,2021/10/29,-6.390001,-1.485229,2.325943,-24.527
Nickel,2021/11/5,25.34,-0.0719604,1.532773,-2.478284
Nickel,2021/11/12,10.66,2.765747,1.178874,9.110111
Nickel,2021/11/19,-23.78,0.3248291,1.669344,14.51327
Nickel,2021/11/26,-4.099998,-0.736145,2.396379,3.935272
Nickel,2021/12/3,-0.8199997,0.6662598,0.8792807,-25.61269
Nickel,2021/12/10,-7.52,-1.42804,1.387909,-16.06748
Nickel,2021/12/17,-0.9400005,-0.4975586,1.721997,-5.358237
Nickel,2021/12/24,-13.63,2.000427,1.295318,1.685199
Nickel,2021/12/31,-6.110001,3.490417,0.711962,13.34068
Nickel,2022/1/7,22.52,-0.1109009,1.834212,11.71372
Nickel,2022/1/14,-1.060001,6.804749,1.900845,4.728281
Nickel,2022/1/21,13.25,7.939758,2.180109,20.95861
Nickel,2022/1/28,-1.59,-7.319946,3.265195,-25.47818
Nickel,2022/2/4,-1.459999,2.908264,0.7977737,-0.8571327
Nickel,2022/2/11,-0.75,0.2606201,2.417454,7.807141
Nickel,2022/2/18,21,4.63269,0.6637268,3.4796
Nickel,2022/2/25,-8.25,0.8947144,1.174152,41.1153
Nickel,2022/3/4,10.08,9.541748,2.693601,41.1153
Nickel,2022/3/11,-5.34,9.541748,4.719813,-50.3351
Nickel,2022/3/18,7.119999,-10.42041,4.719813,41.1153
Nickel,2022/3/25,-4.450001,-3.933838,4.719813,-96.49348
Oats,2011/1/7,,,2.667532,
Oats,2011/1/14,19.72,4.780792,1.870604,-16.35031
Oats,2011/1/21,-6.119999,-3.755142,1.579463,13.48662
Oats,2011/1/28,-8.16,2.020279,1.14334,-19.3767
Oats,2011/2/4,1.579998,6.297485,2.141139,29.22932
Oats,2011/2/11,9.84,-1.180664,1.671284,-1.421803
Oats,2011/2/18,9.84,-0.7151337,1.732947,-14.3437
Oats,2011/2/25,-9.02,-9.949715,2.05284,25.7279
Oats,2011/3/4,3.390003,6.368195,1.092077,-8.795852
Oats,2011/3/11,12.74,-9.949715,0.9885897,6.283707
Oats,2011/3/18,0,-6.169357,4.429605,21.94616
Oats,2011/3/25,3.639999,4.154907,2.958094,-50.17303
Oats,2011/4/1,-23.85,5.10025,2.142033,19.19467
Oats,2011/4/8,4.560001,1.915253,3.072175,20.23868
Oats,2011/4/15,-11.4,2.144852,3.232669,-24.81383
Oats,2011/4/22,-12.92,1.578979,1.238031,-4.297221
Oats,2011/4/29,9.879999,-9.949715,4.429605,51.78048
Oats,2011/5/6,10.07,-4.281998,2.181952,-36.32233
Oats,2011/5/13,5.460003,6.648979,2.848482,-5.862111
Oats,2011/5/20,0,4.851158,1.707138,-17.13815
Oats,2011/5/27,6.369999,3.825607,1.588232,18.11622
Oats,2011/6/3,-8.32,0.5347595,0.9487702,-25.33805
Oats,2011/6/10,-0.7800026,5.195969,2.614898,24.49467
Oats,2011/6/17,-9.359997,-9.000778,3.108281,10.79895
Oats,2011/6/24,-16.38,-0.5555573,1.01684,-22.13214
Oats,2011/7/1,0.3999996,-4.268066,2.584573,6.122315
Oats,2011/7/8,4.940001,-0.8759155,1.280694,-1.88241
Oats,2011/7/15,-5.320002,8.162048,1.544727,3.470612
Oats,2011/7/22,0,-2.185883,0.6278269,-20.91146
Oats,2011/7/29,3.040001,-0.2766266,0.8995286,9.458131
Oats,2011/8/5,-4.639999,-3.667542,1.979643,-2.580023
Oats,2011/8/12,-3.1,3.390152,1.075926,-18.49883
Oats,2011/8/19,13.02,-0.557106,0.9703517,15.14761
Oats,2011/8/26,2.48,6.750206,1.631194,29.54171
Oats,2011/9/2,13.02,-4.267319,2.141112,-14.07317
Oats,2011/9/9,-9.350002,-2.482887,1.593163,-4.007804
Oats,2011/9/16,5.950001,-2.546104,0.8598284,-21.2446
Oats,2011/9/23,4.25,-2.026115,1.885972,35.85799
Oats,2011/9/30,0.8500023,-1.176483,1.363006,-31.01949
Oats,2011/10/7,1.699997,-2.395332,0.687858,4.676229
Oats,2011/10/14,1.700001,5.023216,2.695189,2.594101
Oats,2011/10/21,11.9,-1.451401,0.2902876,-14.8232
Oats,2011/10/28,-12.75,-0.8810654,1.434795,-11.18319
Oats,2011/11/4,4.049999,-0.5917206,0.5356586,1.209912
Oats,2011/11/11,1,-2.402519,0.918721,2.380109
Oats,2011/11/18,1,-7.574593,2.499502,24.48388
Oats,2011/11/25,11,-1.652931,1.822349,-0.801909
Oats,2011/12/2,-27.92,9.659592,4.429605,51.78048
Oats,2011/12/9,-7.68,-5.522873,1.438552,-38.68533
Oats,2011/12/16,-16,-0.9508743,1.600332,-27.74253
Oats,2011/12/23,-3.199999,3.750435,0.6873832,-8.93222
Oats,2011/12/30,-1.92,-1.545624,1.895072,13.4694
Oats,2012/1/6,24.93,-5.112938,2.40485,10.72619
Oats,2012/1/13,2.52,-1.986824,2.902293,19.23818
Oats,2012/1/20,0.6300011,2.965622,1.575014,-15.84868
Oats,2012/1/27,0,2.564247,0.5359067,-7.150131
Oats,2012/2/3,-2.440002,2.19101,1.873162,8.686506
Oats,2012/2/10,17.76,3.049011,2.519224,0.1049876
Oats,2012/2/17,-7.400002,1.785767,1.057451,-18.1384
Oats,2012/2/24,-2.219997,-0.8889008,0.5798631,0.2770901
Oats,2012/3/2,2.84,-2.105339,1.324563,0.9287953
Oats,2012/3/9,-5.390003,-6.595795,1.479074,23.87696
Oats,2012/3/16,4.620003,9.659592,2.377278,18.71888
Oats,2012/3/23,-1.540001,-0.2869415,1.131597,-38.27252
Oats,2012/3/30,-9.240002,3.667542,0.9465804,10.09424
Oats,2012/4/6,-20.93,1.101944,0.5304031,-10.89628
Oats,2012/4/13,15.12,-0.274353,1.158653,-12.43101
Oats,2012/4/20,2.52,-3.068581,0.93584,5.241418
Oats,2012/4/27,-4.41,2.79348,2.087797,14.51393
Oats,2012/5/4,10.71,0.5494537,0.7436098,-20.02456
Oats,2012/5/11,0.8099976,-2.496666,0.5657099,2.628767
Oats,2012/5/18,9.720001,0.8391647,1.335643,22.5647
Oats,2012/5/25,-4.049999,-9.949715,2.639826,43.19658
Oats,2012/6/1,-11.54,-7.671494,4.429605,10.91985
Oats,2012/6/8,6.200001,6.121071,0.6065651,-65.63932
Oats,2012/6/15,-6.200001,0.3120193,2.167399,18.56667
Oats,2012/6/22,-6.82,2.461655,2.406909,25.50688
Oats,2012/6/29,-8.059999,5.901421,4.375344,4.584193
Oats,2012/7/6,-4.9,9.659592,2.274357,-18.79082
Oats,2012/7/13,7.92,-1.030945,3.080172,-2.967501
Oats,2012/7/20,-8.280001,4.557755,1.311745,-13.38103
Oats,2012/7/27,4.68,-5.337982,2.907497,-0.7453501
Oats,2012/8/3,-4.16,0,2.069384,-3.410071
Oats,2012/8/10,0.4699993,3.337921,1.382447,1.505613
Oats,2012/8/17,1.880001,-0.7604675,2.22637,-17.63886
Oats,2012/8/24,5.639999,2.015198,1.687191,-3.298146
Oats,2012/8/31,3.76,-0.2496948,1.965264,0.4750788
Oats,2012/9/7,1.790001,-1.005035,1.107947,3.68039
Oats,2012/9/14,2.949997,0,0.7401412,-3.581184
Oats,2012/9/21,5.310001,-4.652008,1.875515,0.2345443
Oats,2012/9/28,-1.18,0,1.332518,6.122035
Oats,2012/10/5,-0.5999985,0.7905273,1.603274,1.055729
Oats,2012/10/12,-9.900002,4.616196,1.505707,2.193737
Oats,2012/10/19,7.150002,1.245346,0.9491454,-15.12282
Oats,2012/10/26,1.099998,-1.496277,1.239203,0.2700031
Oats,2012/11/2,-1.290001,-2.030533,1.111977,34.46323
Oats,2012/11/9,2.560001,-4.189102,1.999277,-11.0649
Oats,2012/11/16,-2.560001,0.2670288,1.807029,-6.22257
Oats,2012/11/23,12.8,3.149872,1.268983,-7.915831
Oats,2012/11/30,-3.200001,0.5154572,1.203701,-4.579741
Oats,2012/12/7,-20.27,5.986832,1.178209,16.25409
Oats,2012/12/14,-7.74,-3.198303,0.6595383,-15.34194
Oats,2012/12/21,-2.15,-6.453857,1.9357,11.03067
Oats,2012/12/28,-3.870001,-1.884308,1.259883,-6.892478
Oats,2013/1/4,6.450001,-4.161491,1.679266,5.067879
Oats,2013/1/11,10.75,1.9636,1.452907,-1.52142
Oats,2013/1/18,0.8599987,4.082199,1.103043,-19.48492
Oats,2013/1/25,-0.4300003,2.891129,0.6233889,-7.546741
Oats,2013/2/1,0.3600006,-0.2593994,0.5303112,5.286762
Oats,2013/2/8,0,5.556992,1.271229,19.80995
Oats,2013/2/15,1.080002,-0.4926147,0.8946061,-10.30489
Oats,2013/2/22,4.859997,2.197891,1.142671,12.70534
Oats,2013/3/1,-3.779999,-1.705276,1.397375,-6.470018
Oats,2013/3/8,4.32,1.946533,0.9571742,-10.37003
Oats,2013/3/15,3.240002,2.85054,0.7025452,-1.867652
Oats,2013/3/22,-5.400002,0.4673004,0.9695622,6.890959
Oats,2013/3/29,-8.639999,0,0,31.37391
Oats,2013/4/5,4.860001,-9.787766,2.258116,-8.675671
Oats,2013/4/12,6.489998,3.783554,0.4685858,0.3469527
Oats,2013/4/19,1.18,0,0,1.773089
Oats,2013/4/26,-1.18,5.067429,2.414584,-12.18363
Oats,2013/5/3,-3.369999,-0.9456329,3.292317,7.531464
Oats,2013/5/10,-3.959999,-3.136566,0.9463136,-15.2217
Oats,2013/5/17,9.899998,-1.233047,0.8162751,14.12109
Oats,2013/5/24,1.980003,-3.278992,2.922473,2.51022
Oats,2013/5/31,-7.920002,-1.811172,0.8052152,-19.29528
Oats,2013/6/7,1.23,8.983597,1.275903,-1.718456
Oats,2013/6/14,-5.099998,2.125229,1.405823,7.588506
Oats,2013/6/21,-9.690001,-3.084473,1.349836,-1.169217
Oats,2013/6/28,-1.530001,-2.192535,0.6350921,18.43157
Oats,2013/7/5,-0.7199993,-3.764557,4.040468,-18.66047
Oats,2013/7/12,0.539999,0,0.9674525,-4.423356
Oats,2013/7/19,0.5400009,-0.7702332,0.5333461,-0.2060473
Oats,2013/7/26,-1.889999,-3.942688,1.253678,26.14979
Oats,2013/8/2,-1.550001,0.5347595,1.219436,-29.55049
Oats,2013/8/9,3.280001,5.701035,1.717534,6.344014
Oats,2013/8/16,0,2.733078,1.035571,6.316113
Oats,2013/8/23,6.559999,-6.323212,1.756655,1.229429
Oats,2013/8/30,2.870001,-2.64566,1.765605,-5.941981
